DATE,DIRECTION,ROAD,LOCATION,EVENT,DAY,MONTH,DAYNUM,TIME,YEAR
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sun Oct 07 15:17:52 CDT 2018,NB,I-35,@ T.H.14,HAZARD,Sun,Oct,07,15:17:52,2018
Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
Sat Oct 06 10:33:29 CDT 2018,SB,I-35W,@ Cleveland Ave,ROADWORK,Sat,Oct,06,10:33:29,2018
